SampleDate,Analyte,Result,Latitude,Longitude,Year
2012/3/6,Temperature,7.8,35.5,-120.7,2012
2012/3/6,Temperature,12.74,35.5,-120.7,2012
2012/3/6,Temperature,11.46,35.7,-120.3,2012
2012/3/6,Temperature,10.1,35.7,-120.5,2012
2012/3/6,Temperature,19.5,35.7,-120.5,2012
2012/3/6,Temperature,8.5,36.2,-121.1,2012
2012/3/6,Temperature,10.1,35.6,-120.7,2012
2012/3/7,Temperature,11.9,35.3,-120.8,2012
2012/3/7,Temperature,9.8,35.3,-120.7,2012
2012/3/7,Temperature,10.5,36.6,-121.7,2012
2012/3/7,Temperature,7.1,36.3,-121.3,2012
2012/3/7,Temperature,8.2,36.3,-121.3,2012
2012/3/7,Temperature,10.75,36.3,-121.3,2012
2012/3/7,Temperature,6.7,36.3,-121.2,2012
2012/3/7,Temperature,7.47,36.3,-121.2,2012
2012/3/7,Temperature,8.67,36.3,-121.3,2012
2012/3/7,Temperature,6.28,36.6,-121.5,2012
2012/3/7,Temperature,10.1,36.7,-121.8,2012
2012/3/7,Temperature,13.67,36.7,-121.8,2012
2012/3/7,Temperature,14.73,36.6,-121.7,2012
2012/3/7,Temperature,8.7,35.3,-120.7,2012
2012/3/7,Temperature,15.93,36.6,-121.7,2012
2012/3/7,Temperature,9.1,36.6,-121.5,2012
2012/3/7,Temperature,9.9,36.6,-121.7,2012
2012/3/9,Temperature,20.8,34.4,-119.9,2012
2012/3/9,Temperature,14.5,34.4,-119.9,2012
2012/3/9,Temperature,9.8,34.4,-119.9,2012
2012/3/9,Temperature,12.1,34.4,-119.9,2012
2012/3/9,Temperature,14.8,34.4,-119.9,2012
2012/3/9,Temperature,17.2,34.4,-119.8,2012
2012/3/9,Temperature,16.2,34.4,-119.9,2012
2012/3/9,Temperature,13.2,34.4,-119.9,2012
2012/3/10,Temperature,1.83,38.7,-119.8,2012
2012/3/10,Temperature,2.07,38.8,-119.8,2012
2012/3/10,Temperature,1.63,38.6,-119.7,2012
2012/3/10,Temperature,1.53,38.8,-119.8,2012
2012/3/10,Temperature,1.77,38.7,-119.8,2012
2012/3/10,Temperature,2.2,38.7,-119.8,2012
2012/3/10,Temperature,0.1,38.8,-119.9,2012
2012/3/10,Temperature,0.67,38.7,-119.9,2012
2012/3/11,Temperature,11.9,35.3,-120.8,2012
2012/3/11,Temperature,12.2,35.4,-120.8,2012
2012/3/12,Temperature,8.11,37.5,-121.1,2012
2012/3/12,Temperature,10.01,37.4,-121.1,2012
2012/3/12,Temperature,8.68,37.4,-121.0,2012
2012/3/12,Temperature,7.21,37.6,-121.2,2012
2012/3/12,Temperature,8.25,37.6,-121.2,2012
2012/3/12,Temperature,13.31,37.3,-121.0,2012
2012/3/12,Temperature,14.14,37.0,-120.6,2012
2012/3/12,Temperature,10.03,37.5,-121.1,2012
2012/3/12,Temperature,14.36,37.1,-120.8,2012
2012/3/12,Temperature,11.4,35.3,-120.7,2012
2012/3/12,Temperature,8.98,37.6,-121.8,2012
2012/3/12,Temperature,9.1,37.5,-121.2,2012
2012/3/12,Temperature,14.23,37.1,-120.9,2012
2012/3/12,Temperature,12.6,35.4,-120.7,2012
2012/3/12,Temperature,13.6,33.4,-117.1,2012
2012/3/12,Temperature,17.8,33.4,-117.2,2012
2012/3/12,Temperature,18.1,33.4,-117.2,2012
2012/3/12,Temperature,15.9,33.4,-117.2,2012
2012/3/12,Temperature,17.8,33.4,-117.2,2012
2012/3/12,Temperature,15.6,33.4,-117.2,2012
2012/3/12,Temperature,8.0,37.6,-121.2,2012
2012/3/12,Temperature,14.5,33.4,-117.2,2012
2012/3/12,Temperature,14.6,33.4,-117.2,2012
2012/3/13,Temperature,13.3,36.4,-121.7,2012
2012/3/13,Temperature,13.3,36.5,-121.9,2012
2012/3/13,Temperature,17.0,36.5,-121.8,2012
2012/3/13,Temperature,12.4,36.5,-121.8,2012
2012/3/13,Temperature,9.4,36.4,-121.7,2012
2012/3/13,Temperature,15.6,36.5,-121.9,2012
2012/3/13,Temperature,15.1,36.5,-121.7,2012
2012/3/13,Temperature,11.0,36.5,-121.7,2012
2012/3/13,Temperature,13.7,37.3,-120.9,2012
2012/3/13,Temperature,14.2,37.2,-120.9,2012
2012/3/13,Temperature,8.98,37.6,-121.8,2012
2012/3/13,Temperature,8.11,37.4,-120.0,2012
2012/3/13,Temperature,15.35,37.0,-120.5,2012
2012/3/13,Temperature,9.85,37.4,-121.1,2012
2012/3/13,Temperature,15.36,37.0,-120.6,2012
2012/3/13,Temperature,14.52,37.2,-120.9,2012
2012/3/13,Temperature,16.77,37.3,-120.9,2012
2012/3/13,Temperature,9.98,37.5,-121.1,2012
2012/3/13,Temperature,10.16,37.3,-120.9,2012
2012/3/13,Temperature,8.1,37.6,-121.2,2012
2012/3/13,Temperature,10.5,37.5,-122.5,2012
2012/3/13,Temperature,11.8,37.5,-122.5,2012
2012/3/13,Temperature,13.9,37.4,-121.0,2012
2012/3/13,Temperature,11.2,37.5,-122.5,2012
2012/3/13,Temperature,12.2,35.3,-120.8,2012
2012/3/13,Temperature,8.2,37.5,-121.1,2012
2012/3/13,Temperature,8.31,37.6,-121.2,2012
2012/3/13,Temperature,13.53,37.3,-121.0,2012
2012/3/13,Temperature,13.52,37.1,-120.9,2012
2012/3/13,Temperature,14.53,37.3,-120.9,2012
2012/3/13,Temperature,10.9,37.5,-122.5,2012
2012/3/13,Temperature,10.1,37.5,-122.5,2012
2012/3/13,Temperature,11.4,35.4,-120.8,2012
2012/3/13,Temperature,13.9,37.3,-120.9,2012
2012/3/13,Temperature,13.9,37.3,-120.9,2012
2012/3/13,Temperature,13.9,37.3,-120.9,2012
2012/3/13,Temperature,14.3,37.3,-120.9,2012
2012/3/13,Temperature,8.2,37.5,-121.2,2012
2012/3/13,Temperature,9.21,37.4,-121.1,2012
2012/3/13,Temperature,12.44,37.3,-121.0,2012
2012/3/13,Temperature,8.65,37.4,-121.0,2012
2012/3/13,Temperature,14.26,37.1,-120.8,2012
2012/3/13,Temperature,10.9,37.5,-122.5,2012
2012/3/14,Temperature,12.7,38.8,-121.7,2012
2012/3/14,Temperature,12.6,38.9,-121.6,2012
2012/3/14,Temperature,10.6,39.0,-122.9,2012
2012/3/14,Temperature,20.5,36.0,-119.0,2012
2012/3/14,Temperature,12.2,38.8,-121.8,2012
2012/3/14,Temperature,13.4,38.2,-121.6,2012
2012/3/14,Temperature,8.1,41.0,-121.8,2012
2012/3/14,Temperature,12.6,38.3,-121.8,2012
2012/3/14,Temperature,14.5,38.6,-121.7,2012
2012/3/14,Temperature,11.4,38.9,-121.4,2012
2012/3/14,Temperature,13.5,38.3,-121.4,2012
2012/3/14,Temperature,9.9,39.2,-122.9,2012
2012/3/14,Temperature,12.1,38.9,-121.8,2012
2012/3/14,Temperature,12.0,38.3,-121.7,2012
2012/3/15,Temperature,14.6,39.2,-121.7,2012
2012/3/15,Temperature,14.6,37.9,-121.2,2012
2012/3/15,Temperature,20.09,37.9,-121.1,2012
2012/3/15,Temperature,14.4,37.9,-121.1,2012
2012/3/15,Temperature,20.1,37.8,-121.1,2012
2012/3/15,Temperature,16.1,37.9,-121.7,2012
2012/3/15,Temperature,14.5,38.1,-121.5,2012
2012/3/15,Temperature,20.5,37.9,-121.1,2012
2012/3/15,Temperature,12.7,39.3,-121.6,2012
2012/3/15,Temperature,12.3,39.8,-122.0,2012
2012/3/15,Temperature,17.6,37.9,-121.2,2012
2012/3/15,Temperature,17.8,37.9,-121.2,2012
2012/3/15,Temperature,16.4,37.8,-121.5,2012
2012/3/15,Temperature,18.0,37.8,-121.5,2012
2012/3/15,Temperature,14.0,37.8,-121.5,2012
2012/3/15,Temperature,13.3,37.9,-121.7,2012
2012/3/15,Temperature,17.1,37.9,-121.1,2012
2012/3/15,Temperature,12.1,40.4,-122.2,2012
2012/3/15,Temperature,13.4,39.2,-122.2,2012
2012/3/15,Temperature,18.5,37.9,-121.2,2012
2012/3/15,Temperature,16.0,37.8,-121.5,2012
2012/3/15,Temperature,16.0,37.9,-121.7,2012
2012/3/15,Temperature,12.0,38.2,-121.2,2012
2012/3/15,Temperature,16.4,38.0,-121.5,2012
2012/3/15,Temperature,14.0,38.0,-121.5,2012
2012/3/15,Temperature,20.6,37.8,-121.3,2012
2012/3/15,Temperature,14.7,37.8,-121.3,2012
2012/3/15,Temperature,15.7,33.4,-117.2,2012
2012/3/15,Temperature,14.1,33.4,-117.2,2012
2012/3/15,Temperature,12.5,33.4,-117.2,2012
2012/3/15,Temperature,14.1,33.4,-117.2,2012
2012/3/15,Temperature,15.1,37.6,-121.2,2012
2012/3/15,Temperature,22.5,37.6,-121.2,2012
2012/3/15,Temperature,15.1,37.7,-121.3,2012
2012/3/15,Temperature,12.8,33.4,-117.2,2012
2012/3/15,Temperature,23.1,37.7,-121.3,2012
2012/3/15,Temperature,12.5,39.2,-121.9,2012
2012/3/15,Temperature,12.7,39.7,-122.0,2012
2012/3/15,Temperature,17.5,39.6,-122.2,2012
2012/3/15,Temperature,13.6,37.9,-121.7,2012
2012/3/15,Temperature,16.3,37.8,-121.1,2012
2012/3/15,Temperature,14.8,38.2,-121.2,2012
2012/3/15,Temperature,13.6,38.1,-121.5,2012
2012/3/15,Temperature,13.1,33.4,-117.2,2012
2012/3/15,Temperature,23.2,37.3,-121.0,2012
2012/3/15,Temperature,16.9,37.3,-121.0,2012
2012/3/17,Temperature,11.09,33.8,-117.2,2012
2012/3/17,Temperature,14.22,33.7,-117.2,2012
2012/3/17,Temperature,13.69,33.7,-117.2,2012
2012/3/17,Temperature,12.92,33.7,-117.2,2012
2012/3/17,Temperature,15.7,34.2,-119.0,2012
2012/3/17,Temperature,13.0,34.3,-118.9,2012
2012/3/17,Temperature,12.9,34.4,-119.2,2012
2012/3/17,Temperature,14.2,34.2,-119.2,2012
2012/3/17,Temperature,14.2,34.3,-118.8,2012
2012/3/17,Temperature,13.7,34.2,-118.9,2012
2012/3/17,Temperature,13.8,34.2,-119.2,2012
2012/3/17,Temperature,14.1,34.2,-119.1,2012
2012/3/17,Temperature,14.0,34.3,-119.3,2012
2012/3/17,Temperature,15.7,34.1,-119.2,2012
2012/3/17,Temperature,12.7,34.4,-119.3,2012
2012/3/17,Temperature,14.6,34.3,-119.1,2012
2012/3/17,Temperature,11.63,33.8,-117.2,2012
2012/3/17,Temperature,13.8,34.3,-119.1,2012
2012/3/17,Temperature,16.3,34.4,-118.9,2012
2012/3/17,Temperature,16.066,32.7,-117.1,2012
2012/3/17,Temperature,14.5,33.0,-117.2,2012
2012/3/17,Temperature,14.633,33.1,-117.2,2012
2012/3/17,Temperature,15.566,33.2,-117.3,2012
2012/3/17,Temperature,15.8,33.1,-117.1,2012
2012/3/17,Temperature,16.066,32.5,-117.1,2012
2012/3/17,Temperature,14.166,32.6,-117.0,2012
2012/3/17,Temperature,15.7,33.0,-117.2,2012
2012/3/17,Temperature,16.3,33.0,-117.3,2012
2012/3/17,Temperature,15.5,33.0,-117.2,2012
2012/3/17,Temperature,15.4,33.1,-117.2,2012
2012/3/17,Temperature,15.266,33.1,-117.1,2012
2012/3/17,Temperature,17.766,32.8,-117.2,2012
2012/3/17,Temperature,15.666,32.7,-117.1,2012
2012/3/17,Temperature,16.166,32.6,-117.1,2012
2012/3/17,Temperature,15.133,32.9,-117.2,2012
2012/3/17,Temperature,14.466,33.1,-117.3,2012
2012/3/17,Temperature,15.633,32.7,-117.1,2012
2012/3/17,Temperature,15.666,33.2,-117.3,2012
2012/3/17,Temperature,14.233,32.6,-117.0,2012
2012/3/17,Temperature,15.2,32.9,-117.2,2012
2012/3/17,Temperature,16.3,32.7,-117.0,2012
2012/3/17,Temperature,15.466,33.0,-117.2,2012
2012/3/17,Temperature,15.466,33.2,-117.3,2012
2012/3/17,Temperature,17.3,33.0,-117.2,2012
2012/3/17,Temperature,14.9,32.9,-117.2,2012
2012/3/18,Temperature,8.83,33.7,-117.2,2012
2012/3/18,Temperature,11.02,33.7,-117.2,2012
2012/3/18,Temperature,10.83,33.8,-117.2,2012
2012/3/19,Temperature,12.1,36.3,-119.9,2012
2012/3/19,Temperature,16.12,33.7,-117.2,2012
2012/3/19,Temperature,15.6,37.0,-121.8,2012
2012/3/19,Temperature,10.2,36.8,-119.5,2012
2012/3/20,Temperature,13.8,36.8,-120.1,2012
2012/3/20,Temperature,11.03,37.0,-121.9,2012
2012/3/20,Temperature,11.61,37.0,-122.2,2012
2012/3/20,Temperature,10.5,36.8,-121.8,2012
2012/3/20,Temperature,13.9,36.8,-121.8,2012
2012/3/20,Temperature,12.4,37.1,-122.3,2012
2012/3/20,Temperature,9.1,37.0,-122.2,2012
2012/3/20,Temperature,9.1,37.1,-122.3,2012
2012/3/20,Temperature,10.7,36.9,-121.7,2012
2012/3/20,Temperature,12.68,36.9,-121.7,2012
2012/3/20,Temperature,8.1,36.7,-121.6,2012
2012/3/20,Temperature,12.29,36.7,-121.7,2012
2012/3/20,Temperature,12.42,36.7,-121.7,2012
2012/3/20,Temperature,7.9,36.8,-121.8,2012
2012/3/20,Temperature,14.73,36.9,-121.7,2012
2012/3/20,Temperature,8.9,36.8,-121.8,2012
2012/3/20,Temperature,13.29,36.8,-121.8,2012
2012/3/20,Temperature,12.89,36.9,-121.8,2012
2012/3/20,Temperature,10.1,37.0,-122.0,2012
2012/3/20,Temperature,12.57,37.0,-122.0,2012
2012/3/20,Temperature,13.55,36.7,-121.6,2012
2012/3/20,Temperature,10.7,36.8,-121.8,2012
2012/3/20,Temperature,15.33,36.8,-121.8,2012
2012/3/20,Temperature,7.9,36.7,-121.7,2012
2012/3/20,Temperature,12.86,36.8,-121.8,2012
2012/3/20,Temperature,13.9,36.4,-119.7,2012
2012/3/20,Temperature,12.1,36.6,-119.5,2012
2012/3/20,Temperature,10.5,37.0,-119.7,2012
2012/3/20,Temperature,9.5,37.0,-121.9,2012
2012/3/20,Temperature,9.1,37.2,-122.4,2012
2012/3/20,Temperature,12.38,37.2,-122.4,2012
2012/3/20,Temperature,11.1,36.9,-121.8,2012
2012/3/20,Temperature,11.62,37.0,-122.0,2012
2012/3/20,Temperature,10.7,36.8,-121.7,2012
2012/3/20,Temperature,14.49,36.8,-121.7,2012
2012/3/20,Temperature,7.9,36.7,-121.6,2012
2012/3/20,Temperature,10.46,36.7,-121.6,2012
2012/3/20,Temperature,7.5,36.7,-121.7,2012
2012/3/20,Temperature,10.5,36.9,-121.7,2012
2012/3/21,Temperature,15.7,37.3,-120.9,2012
2012/3/21,Temperature,14.8,37.2,-120.9,2012
2012/3/21,Temperature,14.8,37.4,-121.0,2012
2012/3/21,Temperature,16.0,37.3,-120.9,2012
2012/3/21,Temperature,15.2,37.3,-120.9,2012
2012/3/21,Temperature,15.0,37.3,-120.9,2012
2012/3/21,Temperature,11.8,35.3,-120.8,2012
2012/3/21,Temperature,10.4,35.3,-120.8,2012
2012/3/21,Temperature,8.5,36.1,-121.6,2012
2012/3/21,Temperature,11.09,36.1,-121.6,2012
2012/3/21,Temperature,10.1,36.5,-121.9,2012
2012/3/21,Temperature,11.26,36.5,-121.9,2012
2012/3/21,Temperature,10.3,35.9,-121.5,2012
2012/3/21,Temperature,10.82,35.9,-121.5,2012
2012/3/21,Temperature,10.2,35.7,-121.3,2012
2012/3/21,Temperature,8.7,36.3,-121.8,2012
2012/3/21,Temperature,11.08,36.3,-121.8,2012
2012/3/21,Temperature,8.9,36.3,-121.9,2012
2012/3/21,Temperature,10.9,36.3,-121.9,2012
2012/3/21,Temperature,16.6,37.3,-120.9,2012
2012/3/21,Temperature,11.2,35.3,-120.8,2012
2012/3/21,Temperature,16.75,35.7,-121.3,2012
2012/3/25,Temperature,14.07,33.7,-117.2,2012
2012/3/25,Temperature,12.46,33.7,-117.2,2012
2012/3/25,Temperature,15.0,35.4,-120.8,2012
2012/3/26,Temperature,15.0,34.4,-119.9,2012
2012/3/26,Temperature,10.81,34.4,-119.9,2012
2012/3/26,Temperature,11.0,34.4,-119.6,2012
2012/3/26,Temperature,10.27,34.4,-119.6,2012
2012/3/26,Temperature,8.0,34.4,-119.5,2012
2012/3/26,Temperature,14.0,35.0,-120.5,2012
2012/3/26,Temperature,10.47,34.4,-119.9,2012
2012/3/26,Temperature,20.32,34.9,-120.6,2012
2012/3/26,Temperature,12.37,34.4,-119.5,2012
2012/3/26,Temperature,13.0,34.4,-119.9,2012
2012/3/26,Temperature,16.0,34.7,-120.6,2012
2012/3/26,Temperature,20.0,34.6,-120.4,2012
2012/3/26,Temperature,18.0,34.7,-120.5,2012
2012/3/26,Temperature,14.0,34.9,-120.6,2012
2012/3/26,Temperature,18.07,35.0,-120.5,2012
2012/3/26,Temperature,16.38,34.7,-120.6,2012
2012/3/26,Temperature,20.75,34.7,-120.5,2012
2012/3/26,Temperature,18.85,34.6,-120.4,2012
2012/3/26,Temperature,15.2,35.4,-120.8,2012
2012/3/26,Temperature,12.2,35.3,-120.7,2012
2012/3/26,Temperature,17.09,33.7,-117.2,2012
2012/3/26,Temperature,12.61,33.8,-117.2,2012
2012/3/26,Temperature,14.58,33.8,-117.2,2012
2012/3/26,Temperature,18.37,33.7,-117.2,2012
2012/3/26,Temperature,11.48,33.7,-117.2,2012
2012/3/26,Temperature,11.1,33.8,-117.2,2012
2012/3/26,Temperature,16.52,33.8,-117.2,2012
2012/3/26,Temperature,10.5,35.3,-120.7,2012
2012/3/26,Temperature,10.3,33.7,-117.2,2012
2012/3/27,Temperature,15.0,35.1,-120.6,2012
2012/3/27,Temperature,12.37,35.1,-120.6,2012
2012/3/27,Temperature,26.07,34.9,-120.4,2012
2012/3/27,Temperature,18.0,34.9,-120.4,2012
2012/3/27,Temperature,13.7,37.0,-121.5,2012
2012/3/27,Temperature,16.0,34.9,-120.4,2012
2012/3/27,Temperature,12.29,35.4,-120.8,2012
2012/3/27,Temperature,16.9,36.7,-121.6,2012
2012/3/27,Temperature,12.7,36.6,-121.5,2012
2012/3/27,Temperature,16.3,37.0,-121.5,2012
2012/3/27,Temperature,19.9,36.7,-121.6,2012
2012/3/27,Temperature,16.0,35.0,-120.6,2012
2012/3/27,Temperature,14.68,35.0,-120.6,2012
2012/3/27,Temperature,13.1,36.9,-121.8,2012
2012/3/27,Temperature,14.84,35.2,-120.7,2012
2012/3/27,Temperature,16.8,36.7,-121.6,2012
2012/3/27,Temperature,16.0,35.1,-120.6,2012
2012/3/27,Temperature,15.8,36.5,-121.5,2012
2012/3/27,Temperature,16.0,35.0,-120.6,2012
2012/3/27,Temperature,20.38,35.0,-120.6,2012
2012/3/27,Temperature,21.4,36.3,-121.2,2012
2012/3/27,Temperature,14.7,36.3,-121.2,2012
2012/3/27,Temperature,19.4,36.9,-121.6,2012
2012/3/27,Temperature,23.4,36.9,-121.6,2012
2012/3/27,Temperature,17.0,35.0,-120.6,2012
2012/3/27,Temperature,11.9,36.9,-121.4,2012
2012/3/27,Temperature,17.0,34.9,-120.6,2012
2012/3/27,Temperature,20.8,36.9,-121.8,2012
2012/3/27,Temperature,14.0,35.2,-120.7,2012
2012/3/27,Temperature,17.3,36.6,-121.6,2012
2012/3/27,Temperature,18.1,37.0,-121.5,2012
2012/3/27,Temperature,9.0,35.4,-120.8,2012
2012/3/27,Temperature,16.3,36.6,-121.5,2012
2012/3/27,Temperature,19.4,36.9,-121.7,2012
2012/3/27,Temperature,12.7,36.9,-121.7,2012
2012/3/27,Temperature,17.2,37.0,-121.5,2012
2012/3/27,Temperature,12.82,36.9,-121.6,2012
2012/3/27,Temperature,15.4,36.7,-121.6,2012
2012/3/27,Temperature,17.9,36.7,-121.6,2012
2012/3/27,Temperature,16.23,37.0,-121.5,2012
2012/3/27,Temperature,12.09,35.1,-120.6,2012
2012/3/27,Temperature,16.9,36.6,-121.5,2012
2012/3/27,Temperature,12.42,34.9,-120.6,2012
2012/3/27,Temperature,13.95,36.9,-121.6,2012
2012/3/27,Temperature,14.27,37.0,-121.5,2012
2012/3/27,Temperature,11.31,35.3,-120.8,2012
2012/3/27,Temperature,26.8,36.9,-121.8,2012
2012/3/27,Temperature,14.5,36.9,-121.8,2012
2012/3/27,Temperature,15.7,36.6,-121.6,2012
2012/3/27,Temperature,10.6,38.4,-122.8,2012
2012/3/27,Temperature,15.97,33.7,-117.3,2012
2012/3/27,Temperature,15.9,33.7,-117.3,2012
2012/3/27,Temperature,15.77,33.7,-117.3,2012
2012/3/27,Temperature,15.7,33.7,-117.3,2012
2012/3/27,Temperature,14.75,33.7,-117.3,2012
2012/3/27,Temperature,14.5,33.7,-117.3,2012
2012/3/27,Temperature,14.01,33.7,-117.3,2012
2012/3/27,Temperature,13.33,33.7,-117.3,2012
2012/3/27,Temperature,14.37,33.7,-117.3,2012
2012/3/27,Temperature,14.1,33.7,-117.3,2012
2012/3/27,Temperature,16.09,33.7,-117.3,2012
2012/3/27,Temperature,15.48,33.7,-117.3,2012
2012/3/27,Temperature,13.52,33.7,-117.3,2012
2012/3/27,Temperature,13.4,33.7,-117.3,2012
2012/3/27,Temperature,16.1,33.7,-117.3,2012
2012/3/27,Temperature,15.75,33.7,-117.3,2012
2012/3/27,Temperature,15.4,33.7,-117.3,2012
2012/3/27,Temperature,12.12,33.8,-117.2,2012
2012/3/27,Temperature,15.65,33.7,-117.3,2012
2012/3/27,Temperature,13.48,33.7,-117.3,2012
2012/3/27,Temperature,13.44,33.7,-117.3,2012
2012/3/27,Temperature,13.35,33.7,-117.3,2012
2012/3/27,Temperature,15.94,33.7,-117.3,2012
2012/3/27,Temperature,13.84,33.7,-117.3,2012
2012/3/27,Temperature,12.02,38.0,-122.2,2012
2012/3/27,Temperature,12.17,38.1,-122.0,2012
2012/3/27,Temperature,12.3,38.1,-121.8,2012
2012/3/27,Temperature,12.02,38.0,-122.2,2012
2012/3/27,Temperature,12.23,38.0,-122.1,2012
2012/3/27,Temperature,12.0,38.1,-122.0,2012
2012/3/27,Temperature,12.2,38.0,-121.9,2012
2012/3/27,Temperature,12.26,38.1,-122.0,2012
2012/3/27,Temperature,12.0,38.1,-122.0,2012
2012/3/27,Temperature,12.5,34.4,-119.8,2012
2012/3/27,Temperature,12.86,34.4,-119.8,2012
2012/3/27,Temperature,15.41,34.5,-120.2,2012
2012/3/27,Temperature,12.5,34.4,-119.7,2012
2012/3/27,Temperature,10.1,34.4,-119.5,2012
2012/3/27,Temperature,10.56,34.4,-119.5,2012
2012/3/27,Temperature,11.2,34.4,-119.5,2012
2012/3/27,Temperature,13.2,34.5,-120.5,2012
2012/3/27,Temperature,12.5,34.4,-119.7,2012
2012/3/27,Temperature,17.14,34.7,-120.6,2012
2012/3/27,Temperature,12.7,34.7,-120.6,2012
2012/3/27,Temperature,12.33,38.0,-121.8,2012
2012/3/27,Temperature,12.0,37.9,-122.4,2012
2012/3/27,Temperature,12.23,38.0,-122.1,2012
2012/3/27,Temperature,12.17,38.1,-122.0,2012
2012/3/27,Temperature,12.2,38.0,-121.9,2012
2012/3/27,Temperature,12.26,38.1,-122.0,2012
2012/3/27,Temperature,12.3,38.1,-121.8,2012
2012/3/27,Temperature,12.33,38.0,-121.8,2012
2012/3/27,Temperature,12.3,38.1,-121.8,2012
2012/3/27,Temperature,13.7,34.5,-120.2,2012
2012/3/27,Temperature,10.3,34.4,-119.5,2012
2012/3/27,Temperature,15.49,34.5,-120.5,2012
2012/3/27,Temperature,13.5,34.8,-120.5,2012
2012/3/27,Temperature,19.9,36.5,-121.5,2012
2012/3/27,Temperature,15.3,36.6,-121.5,2012
2012/3/27,Temperature,17.8,36.9,-121.4,2012
2012/3/27,Temperature,11.0,35.3,-120.8,2012
2012/3/27,Temperature,9.2,38.5,-122.6,2012
2012/3/27,Temperature,16.84,33.7,-117.3,2012
2012/3/27,Temperature,13.69,33.7,-117.3,2012
2012/3/27,Temperature,14.61,33.7,-117.3,2012
2012/3/27,Temperature,13.76,33.7,-117.3,2012
2012/3/27,Temperature,12.0,38.1,-122.0,2012
2012/3/27,Temperature,12.3,38.0,-121.8,2012
2012/3/27,Temperature,12.22,34.4,-119.7,2012
2012/3/27,Temperature,12.31,34.4,-119.5,2012
2012/3/27,Temperature,17.33,34.4,-119.5,2012
2012/3/27,Temperature,14.07,34.4,-119.7,2012
2012/3/27,Temperature,14.7,34.8,-120.5,2012
2012/3/28,Temperature,17.0,36.7,-121.7,2012
2012/3/28,Temperature,19.1,36.7,-121.7,2012
2012/3/28,Temperature,18.4,36.7,-121.7,2012
2012/3/28,Temperature,14.5,36.8,-121.8,2012
2012/3/28,Temperature,15.0,36.8,-121.7,2012
2012/3/28,Temperature,18.8,36.7,-121.7,2012
2012/3/28,Temperature,17.9,36.8,-121.7,2012
2012/3/28,Temperature,16.5,36.7,-121.7,2012
2012/3/28,Temperature,11.0,35.0,-120.6,2012
2012/3/28,Temperature,11.0,35.0,-120.6,2012
2012/3/28,Temperature,17.8,36.7,-121.7,2012
2012/3/28,Temperature,16.8,36.7,-121.7,2012
2012/3/28,Temperature,14.4,37.3,-120.9,2012
2012/3/28,Temperature,13.8,36.8,-121.8,2012
2012/3/28,Temperature,14.6,37.3,-120.9,2012
2012/3/28,Temperature,12.5,36.8,-121.8,2012
2012/3/28,Temperature,13.7,36.8,-121.8,2012
2012/3/28,Temperature,14.7,37.3,-120.9,2012
2012/3/28,Temperature,14.7,37.2,-120.9,2012
2012/3/28,Temperature,19.8,36.6,-121.7,2012
2012/3/28,Temperature,19.9,36.6,-121.7,2012
2012/3/28,Temperature,14.9,37.4,-121.0,2012
2012/3/28,Temperature,14.0,36.8,-121.8,2012
2012/3/28,Temperature,13.67,35.0,-120.6,2012
2012/3/28,Temperature,18.6,36.8,-121.8,2012
2012/3/28,Temperature,20.7,35.4,-119.5,2012
2012/3/28,Temperature,20.5,35.6,-119.6,2012
2012/3/28,Temperature,9.9,35.1,-120.6,2012
2012/3/28,Temperature,13.34,35.1,-120.6,2012
2012/3/28,Temperature,13.98,35.6,-121.1,2012
2012/3/28,Temperature,14.49,35.0,-120.6,2012
2012/3/28,Temperature,10.1,35.2,-120.7,2012
2012/3/28,Temperature,9.9,35.6,-121.1,2012
2012/3/28,Temperature,15.22,35.6,-121.1,2012
2012/3/28,Temperature,8.5,35.4,-120.8,2012
2012/3/28,Temperature,15.2,35.2,-120.7,2012
2012/3/28,Temperature,9.7,35.0,-120.6,2012
2012/3/28,Temperature,16.9,36.7,-121.7,2012
2012/3/28,Temperature,13.96,35.0,-120.6,2012
2012/3/28,Temperature,14.4,37.3,-120.9,2012
2012/3/28,Temperature,14.4,37.3,-120.9,2012
2012/3/28,Temperature,13.48,35.1,-120.6,2012
2012/3/28,Temperature,14.1,35.4,-120.8,2012
2012/3/28,Temperature,10.1,35.1,-120.6,2012
2012/3/28,Temperature,10.6,35.6,-121.1,2012
2012/3/29,Temperature,14.5,35.3,-120.8,2012
2012/3/30,Temperature,14.4,35.4,-120.7,2012
2012/3/30,Temperature,14.1,35.3,-120.7,2012
2012/3/30,Temperature,17.3,35.4,-120.8,2012
2012/4/1,Temperature,12.9,35.3,-120.8,2012
2012/4/1,Temperature,13.2,35.3,-120.9,2012
2012/4/1,Temperature,12.1,35.3,-120.9,2012
2012/4/1,Temperature,12.1,35.3,-120.8,2012
2012/4/1,Temperature,13.4,35.3,-120.9,2012
2012/4/1,Temperature,12.8,35.3,-120.8,2012
2012/4/1,Temperature,11.5,35.4,-120.9,2012
2012/4/1,Temperature,19.0,34.4,-119.5,2012
2012/4/1,Temperature,17.8,34.4,-119.6,2012
2012/4/2,Temperature,9.6,38.7,-123.5,2012
2012/4/2,Temperature,13.0,38.8,-123.5,2012
2012/4/2,Temperature,11.61,38.8,-123.5,2012
2012/4/2,Temperature,14.0,38.8,-123.5,2012
2012/4/2,Temperature,11.1,38.8,-123.5,2012
