SampleDate,Analyte,Result,Latitude,Longitude,Year
2011/9/13,pH,8.03,38.6,-122.9,2011
2011/9/13,pH,7.99,38.6,-122.9,2011
2011/9/13,pH,8.12,38.6,-122.9,2011
2011/9/13,pH,7.25,34.4,-119.8,2011
2011/9/13,pH,7.64,34.5,-120.2,2011
2011/9/13,pH,7.48,34.4,-119.7,2011
2011/9/13,pH,7.75,34.4,-119.5,2011
2011/9/13,pH,7.69,34.4,-119.7,2011
2011/9/13,pH,7.98,39.2,-121.2,2011
2011/9/13,pH,7.67,39.2,-121.2,2011
2011/9/13,pH,6.97,38.9,-120.1,2011
2011/9/13,pH,7.0,37.0,-120.3,2011
2011/9/13,pH,7.96,37.2,-120.5,2011
2011/9/13,pH,7.04,37.5,-121.1,2011
2011/9/13,pH,6.88,37.6,-121.2,2011
2011/9/13,pH,7.96,37.3,-120.9,2011
2011/9/13,pH,7.14,37.4,-121.1,2011
2011/9/13,pH,7.46,37.0,-120.6,2011
2011/9/13,pH,7.14,37.5,-121.1,2011
2011/9/13,pH,7.58,37.3,-120.9,2011
2011/9/13,pH,7.92,42.1,-121.8,2011
2011/9/13,pH,7.6,37.6,-119.3,2011
2011/9/13,pH,7.3,38.5,-123.0,2011
2011/9/13,pH,8.12,38.6,-122.9,2011
2011/9/13,pH,7.9,38.6,-122.9,2011
2011/9/13,pH,7.42,34.4,-119.5,2011
2011/9/13,pH,7.72,34.8,-120.5,2011
2011/9/13,pH,8.51,34.7,-120.6,2011
2011/9/13,pH,7.95,39.2,-121.2,2011
2011/9/14,pH,8.14,42.1,-122.0,2011
2011/9/14,pH,7.48,42.1,-122.0,2011
2011/9/14,pH,7.68,42.1,-122.0,2011
2011/9/14,pH,7.24,42.1,-122.1,2011
2011/9/14,pH,7.77,38.3,-122.5,2011
2011/9/14,pH,8.09,36.3,-121.8,2011
2011/9/14,pH,7.69,37.1,-118.4,2011
2011/9/14,pH,7.99,36.3,-121.9,2011
2011/9/14,pH,8.01,35.9,-121.5,2011
2011/9/14,pH,7.0,36.9,-119.8,2011
2011/9/14,pH,7.31,38.6,-121.5,2011
2011/9/14,pH,7.58,38.6,-121.5,2011
2011/9/14,pH,7.0,36.9,-119.8,2011
2011/9/14,pH,7.0,37.0,-119.7,2011
2011/9/14,pH,7.28,38.6,-121.3,2011
2011/9/14,pH,7.71,38.6,-121.4,2011
2011/9/14,pH,7.77,38.9,-121.3,2011
2011/9/14,pH,7.0,36.9,-119.8,2011
2011/9/14,pH,7.0,37.0,-119.7,2011
2011/9/14,pH,7.0,36.9,-119.8,2011
2011/9/14,pH,7.5,38.6,-121.3,2011
2011/9/14,pH,7.42,38.6,-121.3,2011
2011/9/14,pH,7.75,38.9,-121.3,2011
2011/9/14,pH,7.63,38.9,-120.0,2011
2011/9/14,pH,7.53,42.1,-122.0,2011
2011/9/14,pH,7.8,37.5,-119.4,2011
2011/9/14,pH,8.13,36.1,-121.6,2011
2011/9/14,pH,7.18,36.5,-121.9,2011
2011/9/14,pH,7.6,36.8,-121.8,2011
2011/9/14,pH,7.14,36.6,-121.7,2011
2011/9/14,pH,7.76,36.8,-121.8,2011
2011/9/14,pH,7.0,36.8,-120.1,2011
2011/9/14,pH,7.54,38.6,-121.3,2011
2011/9/14,pH,7.58,38.9,-121.3,2011
2011/9/15,pH,8.0,37.3,-120.9,2011
2011/9/15,pH,8.0,37.3,-120.9,2011
2011/9/15,pH,8.9,37.3,-120.9,2011
2011/9/15,pH,7.7,37.4,-121.0,2011
2011/9/15,pH,7.11,35.5,-119.2,2011
2011/9/15,pH,7.19,36.1,-119.4,2011
2011/9/15,pH,7.7,37.3,-120.9,2011
2011/9/15,pH,7.47,42.0,-122.3,2011
2011/9/15,pH,9.31,41.9,-122.4,2011
2011/9/15,pH,7.31,41.9,-122.4,2011
2011/9/15,pH,7.35,36.1,-119.2,2011
2011/9/15,pH,8.45,42.0,-122.2,2011
2011/9/15,pH,9.18,42.0,-122.3,2011
2011/9/15,pH,8.77,41.9,-122.4,2011
2011/9/15,pH,7.8,37.5,-122.2,2011
2011/9/15,pH,8.29,37.7,-122.2,2011
2011/9/15,pH,7.75,37.6,-122.3,2011
2011/9/15,pH,7.98,38.7,-122.9,2011
2011/9/15,pH,7.99,38.5,-123.0,2011
2011/9/15,pH,7.37,38.5,-122.9,2011
2011/9/15,pH,7.92,38.9,-123.1,2011
2011/9/15,pH,8.08,38.8,-123.0,2011
2011/9/15,pH,8.01,38.4,-122.7,2011
2011/9/15,pH,7.96,38.5,-123.0,2011
2011/9/15,pH,7.79,35.4,-120.8,2011
2011/9/15,pH,7.8,35.1,-120.6,2011
2011/9/15,pH,7.5,35.1,-120.6,2011
2011/9/15,pH,7.69,35.2,-120.7,2011
2011/9/15,pH,7.39,35.0,-120.6,2011
2011/9/15,pH,7.72,35.6,-121.1,2011
2011/9/15,pH,7.05,36.8,-118.9,2011
2011/9/15,pH,7.15,36.4,-119.7,2011
2011/9/15,pH,7.4,38.7,-121.3,2011
2011/9/15,pH,7.35,38.7,-121.3,2011
2011/9/15,pH,7.73,38.7,-121.3,2011
2011/9/15,pH,7.33,38.8,-121.1,2011
2011/9/15,pH,7.13,36.8,-118.7,2011
2011/9/15,pH,7.52,38.7,-121.3,2011
2011/9/15,pH,7.45,38.8,-121.3,2011
2011/9/15,pH,7.39,38.8,-121.3,2011
2011/9/15,pH,6.7,36.8,-118.9,2011
2011/9/15,pH,6.58,36.8,-119.4,2011
2011/9/15,pH,7.01,36.8,-118.7,2011
2011/9/15,pH,6.96,36.8,-118.7,2011
2011/9/15,pH,6.44,36.8,-118.6,2011
2011/9/15,pH,7.78,38.7,-121.2,2011
2011/9/15,pH,7.56,38.7,-121.3,2011
2011/9/15,pH,7.69,38.8,-121.1,2011
2011/9/15,pH,8.4,37.2,-120.9,2011
2011/9/15,pH,7.27,35.6,-119.1,2011
2011/9/15,pH,8.53,42.0,-122.4,2011
2011/9/15,pH,7.7,37.7,-120.0,2011
2011/9/15,pH,8.04,38.4,-122.8,2011
2011/9/15,pH,8.16,38.5,-122.6,2011
2011/9/15,pH,6.96,35.6,-121.1,2011
2011/9/15,pH,7.63,36.6,-119.5,2011
2011/9/15,pH,7.38,38.8,-121.3,2011
2011/9/15,pH,7.72,38.7,-121.4,2011
2011/9/15,pH,7.85,38.9,-120.0,2011
2011/9/16,pH,8.4,35.4,-120.8,2011
2011/9/16,pH,7.94,37.7,-122.3,2011
2011/9/16,pH,8.21,37.8,-122.3,2011
2011/9/16,pH,7.5,37.0,-121.8,2011
2011/9/16,pH,8.26,37.9,-122.4,2011
2011/9/17,pH,7.5,36.6,-121.9,2011
2011/9/17,pH,7.0,36.6,-121.9,2011
2011/9/17,pH,6.5,36.6,-121.9,2011
2011/9/17,pH,7.0,36.6,-121.9,2011
2011/9/17,pH,6.5,36.6,-121.9,2011
2011/9/17,pH,7.0,36.6,-121.9,2011
2011/9/17,pH,8.43,35.3,-120.9,2011
2011/9/17,pH,7.0,36.6,-121.9,2011
2011/9/17,pH,7.0,36.6,-121.9,2011
2011/9/17,pH,7.0,36.6,-121.9,2011
2011/9/18,pH,7.67,37.5,-122.5,2011
2011/9/19,pH,6.41,36.6,-119.5,2011
2011/9/19,pH,7.12,36.5,-120.0,2011
2011/9/19,pH,6.73,36.4,-119.9,2011
2011/9/19,pH,6.52,36.8,-119.5,2011
2011/9/19,pH,6.93,36.4,-119.7,2011
2011/9/19,pH,7.85,38.1,-120.2,2011
2011/9/19,pH,7.67,38.1,-121.6,2011
2011/9/19,pH,7.88,38.1,-121.7,2011
2011/9/19,pH,7.9,39.3,-120.1,2011
2011/9/19,pH,7.73,39.1,-120.2,2011
2011/9/19,pH,6.84,36.2,-119.8,2011
2011/9/19,pH,7.63,39.3,-121.0,2011
2011/9/20,pH,7.39,38.2,-121.6,2011
2011/9/20,pH,7.68,38.1,-121.5,2011
2011/9/20,pH,7.15,37.8,-121.3,2011
2011/9/20,pH,7.66,38.8,-121.3,2011
2011/9/20,pH,8.53,38.8,-121.4,2011
2011/9/20,pH,7.14,38.8,-121.3,2011
2011/9/20,pH,6.73,36.3,-119.9,2011
2011/9/20,pH,6.3,37.0,-119.7,2011
2011/9/20,pH,7.71,38.9,-121.4,2011
2011/9/20,pH,6.81,38.3,-121.8,2011
2011/9/20,pH,7.23,37.8,-121.5,2011
2011/9/20,pH,7.06,37.8,-121.1,2011
2011/9/20,pH,6.17,38.2,-121.2,2011
2011/9/20,pH,8.5,38.0,-121.1,2011
2011/9/20,pH,6.9,36.8,-120.1,2011
2011/9/20,pH,7.94,38.8,-121.7,2011
2011/9/20,pH,7.13,38.1,-121.2,2011
2011/9/20,pH,7.44,37.9,-121.2,2011
2011/9/20,pH,7.55,38.0,-121.4,2011
2011/9/20,pH,7.95,37.9,-121.7,2011
2011/9/20,pH,6.9,37.9,-121.1,2011
2011/9/20,pH,8.53,34.0,-117.7,2011
2011/9/20,pH,9.2,33.9,-117.6,2011
2011/9/20,pH,7.53,34.1,-117.3,2011
2011/9/20,pH,8.17,33.9,-117.6,2011
2011/9/20,pH,8.6,35.4,-120.8,2011
2011/9/20,pH,7.87,34.0,-117.5,2011
2011/9/20,pH,8.11,38.6,-122.9,2011
2011/9/20,pH,8.07,38.6,-122.8,2011
2011/9/20,pH,8.36,38.4,-123.1,2011
2011/9/20,pH,7.48,38.5,-123.0,2011
2011/9/20,pH,7.44,38.7,-122.8,2011
2011/9/20,pH,7.81,38.5,-122.9,2011
2011/9/20,pH,8.06,38.5,-123.0,2011
2011/9/20,pH,7.84,38.5,-123.0,2011
2011/9/20,pH,8.28,38.0,-121.6,2011
2011/9/20,pH,8.06,38.0,-121.6,2011
2011/9/20,pH,7.94,38.0,-121.8,2011
2011/9/20,pH,7.26,38.8,-121.3,2011
2011/9/20,pH,7.12,37.9,-121.2,2011
2011/9/20,pH,7.62,37.8,-121.5,2011
2011/9/20,pH,8.96,37.9,-121.7,2011
2011/9/20,pH,7.7,37.9,-121.1,2011
2011/9/20,pH,8.21,39.6,-120.7,2011
2011/9/20,pH,7.87,37.9,-120.0,2011
2011/9/20,pH,8.05,38.5,-122.9,2011
2011/9/21,pH,8.42,41.9,-122.4,2011
2011/9/21,pH,8.14,41.4,-123.5,2011
2011/9/21,pH,8.21,41.3,-123.5,2011
2011/9/21,pH,8.54,41.8,-123.0,2011
2011/9/21,pH,7.82,40.4,-122.2,2011
2011/9/21,pH,7.94,39.3,-121.6,2011
2011/9/21,pH,8.32,41.8,-122.9,2011
2011/9/21,pH,8.21,35.4,-120.8,2011
2011/9/21,pH,7.2,39.5,-120.3,2011
2011/9/21,pH,8.47,36.9,-121.8,2011
2011/9/21,pH,7.22,37.9,-119.9,2011
2011/9/21,pH,8.2,39.0,-121.1,2011
2011/9/21,pH,7.37,36.9,-121.8,2011
2011/9/21,pH,7.72,36.9,-121.6,2011
2011/9/21,pH,7.23,36.9,-121.8,2011
2011/9/21,pH,8.44,36.9,-121.8,2011
2011/9/21,pH,7.72,36.9,-121.6,2011
2011/9/21,pH,8.22,36.9,-121.7,2011
2011/9/21,pH,7.58,36.9,-121.7,2011
2011/9/21,pH,8.5,36.6,-121.2,2011
2011/9/21,pH,8.32,36.8,-121.4,2011
2011/9/21,pH,8.25,36.9,-121.7,2011
2011/9/21,pH,7.96,36.9,-121.8,2011
2011/9/21,pH,7.67,36.9,-121.8,2011
2011/9/21,pH,7.38,36.9,-121.8,2011
2011/9/21,pH,7.27,39.2,-121.7,2011
2011/9/21,pH,7.81,39.8,-122.0,2011
2011/9/21,pH,8.23,41.8,-123.2,2011
2011/9/21,pH,8.62,41.8,-122.6,2011
2011/9/21,pH,7.5,38.5,-120.4,2011
2011/9/21,pH,8.01,36.9,-121.6,2011
2011/9/21,pH,7.83,36.9,-121.6,2011
2011/9/22,pH,7.5,37.2,-120.9,2011
2011/9/22,pH,8.8,37.3,-120.9,2011
2011/9/22,pH,7.9,37.3,-120.9,2011
2011/9/22,pH,8.4,37.3,-120.9,2011
2011/9/22,pH,8.0,37.3,-120.9,2011
2011/9/22,pH,9.36,36.2,-119.2,2011
2011/9/22,pH,8.63,36.3,-119.1,2011
2011/9/22,pH,8.09,36.4,-119.3,2011
2011/9/22,pH,8.5,35.3,-120.7,2011
2011/9/22,pH,8.35,35.4,-120.7,2011
2011/9/22,pH,7.33,38.4,-122.8,2011
2011/9/22,pH,8.1,38.5,-122.6,2011
2011/9/22,pH,7.74,38.0,-121.8,2011
2011/9/22,pH,8.03,38.5,-122.6,2011
2011/9/22,pH,7.11,38.5,-122.9,2011
2011/9/22,pH,8.03,38.8,-123.0,2011
2011/9/22,pH,7.88,38.5,-122.9,2011
2011/9/22,pH,7.84,38.9,-123.1,2011
2011/9/22,pH,7.89,38.4,-122.7,2011
2011/9/22,pH,7.55,37.0,-121.5,2011
2011/9/22,pH,7.68,37.0,-121.5,2011
2011/9/22,pH,7.68,37.0,-122.0,2011
2011/9/22,pH,7.7,37.0,-121.5,2011
2011/9/22,pH,7.81,37.0,-122.0,2011
2011/9/22,pH,8.05,37.0,-121.5,2011
2011/9/22,pH,7.9,36.9,-121.4,2011
2011/9/22,pH,8.14,36.9,-121.5,2011
2011/9/22,pH,8.01,37.0,-122.1,2011
2011/9/22,pH,8.31,37.0,-121.5,2011
2011/9/22,pH,8.06,37.0,-121.5,2011
2011/9/22,pH,7.0,39.4,-120.1,2011
2011/9/22,pH,8.0,37.4,-121.0,2011
2011/9/22,pH,7.32,39.8,-120.4,2011
2011/9/22,pH,8.08,35.3,-120.7,2011
2011/9/22,pH,7.33,38.1,-121.8,2011
2011/9/22,pH,7.26,38.1,-120.0,2011
2011/9/22,pH,8.05,38.4,-122.8,2011
2011/9/22,pH,7.77,38.7,-122.8,2011
2011/9/22,pH,8.01,38.7,-122.9,2011
2011/9/22,pH,7.63,37.0,-122.0,2011
2011/9/22,pH,7.58,37.0,-121.5,2011
2011/9/22,pH,7.83,37.2,-122.4,2011
2011/9/22,pH,8.31,37.0,-121.5,2011
2011/9/23,pH,6.99,33.7,-117.3,2011
2011/9/23,pH,9.14,33.7,-117.3,2011
2011/9/23,pH,9.17,33.7,-117.3,2011
2011/9/23,pH,7.87,33.7,-117.3,2011
2011/9/23,pH,7.69,33.7,-117.3,2011
2011/9/23,pH,7.45,33.7,-117.3,2011
2011/9/23,pH,7.14,33.7,-117.3,2011
2011/9/23,pH,8.39,33.7,-117.3,2011
2011/9/23,pH,9.27,33.7,-117.3,2011
2011/9/23,pH,6.25,33.7,-117.3,2011
2011/9/23,pH,8.75,33.7,-117.3,2011
2011/9/23,pH,8.07,33.7,-117.3,2011
2011/9/23,pH,7.79,33.7,-117.3,2011
2011/9/23,pH,7.26,33.7,-117.3,2011
2011/9/23,pH,7.19,33.7,-117.3,2011
2011/9/23,pH,5.6,33.7,-117.3,2011
2011/9/23,pH,8.58,33.7,-117.3,2011
2011/9/23,pH,7.88,33.7,-117.3,2011
2011/9/23,pH,7.82,33.7,-117.3,2011
2011/9/23,pH,8.91,33.7,-117.3,2011
2011/9/23,pH,7.52,33.7,-117.3,2011
2011/9/23,pH,7.14,33.7,-117.3,2011
2011/9/23,pH,8.66,33.7,-117.3,2011
2011/9/23,pH,8.62,33.7,-117.3,2011
2011/9/23,pH,7.2,39.3,-120.2,2011
2011/9/23,pH,7.6,39.3,-120.1,2011
2011/9/23,pH,7.4,39.3,-120.2,2011
2011/9/23,pH,9.75,33.7,-117.3,2011
2011/9/23,pH,8.63,33.7,-117.3,2011
2011/9/23,pH,7.97,33.7,-117.3,2011
2011/9/23,pH,8.0,37.0,-121.8,2011
2011/9/24,pH,7.8,39.2,-120.2,2011
2011/9/24,pH,8.2,39.4,-120.1,2011
2011/9/24,pH,7.2,39.2,-120.2,2011
2011/9/24,pH,7.5,39.3,-120.2,2011
2011/9/24,pH,7.8,39.4,-120.2,2011
2011/9/24,pH,7.6,39.4,-120.1,2011
2011/9/26,pH,7.84,41.2,-122.0,2011
2011/9/26,pH,8.48,32.7,-116.8,2011
2011/9/26,pH,7.96,32.8,-116.5,2011
2011/9/26,pH,7.99,32.6,-116.8,2011
2011/9/26,pH,7.67,38.6,-122.9,2011
2011/9/26,pH,7.95,38.6,-122.9,2011
2011/9/26,pH,7.93,32.9,-116.8,2011
2011/9/26,pH,8.32,32.8,-116.4,2011
2011/9/27,pH,8.09,34.4,-119.9,2011
2011/9/27,pH,8.33,34.4,-119.5,2011
2011/9/27,pH,8.42,34.9,-120.4,2011
2011/9/27,pH,7.96,34.4,-119.5,2011
2011/9/27,pH,7.33,36.7,-121.6,2011
2011/9/27,pH,7.8,36.6,-121.5,2011
2011/9/27,pH,7.73,34.4,-119.9,2011
2011/9/27,pH,8.13,36.6,-121.5,2011
2011/9/27,pH,7.63,36.3,-121.2,2011
2011/9/27,pH,8.22,34.7,-120.6,2011
2011/9/27,pH,7.28,36.9,-121.8,2011
2011/9/27,pH,8.4,36.9,-121.8,2011
2011/9/27,pH,6.93,36.9,-121.8,2011
2011/9/27,pH,8.07,36.9,-121.6,2011
2011/9/27,pH,7.63,34.7,-120.5,2011
2011/9/27,pH,7.88,36.9,-121.6,2011
2011/9/27,pH,8.67,36.6,-121.6,2011
2011/9/27,pH,8.79,36.7,-121.6,2011
2011/9/27,pH,7.71,42.1,-121.9,2011
2011/9/27,pH,7.47,34.0,-117.5,2011
2011/9/27,pH,8.6,34.0,-117.7,2011
2011/9/27,pH,7.3,34.1,-117.3,2011
2011/9/27,pH,7.34,38.9,-120.7,2011
2011/9/27,pH,7.26,38.7,-122.8,2011
2011/9/27,pH,8.11,38.5,-123.0,2011
2011/9/27,pH,7.84,38.3,-122.5,2011
2011/9/27,pH,8.27,41.0,-122.1,2011
2011/9/27,pH,8.04,38.6,-122.8,2011
2011/9/27,pH,7.92,38.5,-123.0,2011
2011/9/27,pH,7.86,38.5,-123.0,2011
2011/9/27,pH,8.13,38.4,-122.5,2011
2011/9/27,pH,7.88,38.5,-123.0,2011
2011/9/27,pH,7.51,36.5,-121.5,2011
2011/9/27,pH,8.08,36.9,-121.7,2011
2011/9/27,pH,9.11,42.2,-121.8,2011
2011/9/27,pH,7.77,33.9,-117.6,2011
2011/9/27,pH,8.93,33.9,-117.6,2011
2011/9/27,pH,7.24,38.5,-123.0,2011
2011/9/27,pH,7.95,38.5,-122.9,2011
2011/9/27,pH,8.14,38.6,-122.9,2011
2011/9/27,pH,8.35,38.4,-123.1,2011
2011/9/27,pH,8.04,38.5,-122.9,2011
2011/9/27,pH,8.1,37.6,-118.9,2011
2011/9/28,pH,8.11,36.7,-121.7,2011
2011/9/28,pH,8.0,35.0,-120.6,2011
2011/9/28,pH,8.33,36.8,-121.7,2011
2011/9/28,pH,7.84,35.0,-120.6,2011
2011/9/28,pH,8.22,36.8,-121.8,2011
2011/9/28,pH,7.67,34.9,-120.6,2011
2011/9/28,pH,7.4,36.9,-121.4,2011
2011/9/28,pH,7.67,35.0,-120.6,2011
2011/9/28,pH,8.17,36.7,-121.7,2011
2011/9/28,pH,8.55,36.6,-121.7,2011
2011/9/28,pH,8.08,36.8,-121.8,2011
2011/9/28,pH,8.45,35.4,-120.8,2011
2011/9/28,pH,8.16,35.3,-120.8,2011
2011/9/28,pH,8.37,36.7,-121.7,2011
2011/9/28,pH,10.29,33.7,-117.3,2011
2011/9/28,pH,8.9,33.7,-117.3,2011
2011/9/28,pH,9.07,33.7,-117.3,2011
2011/9/28,pH,10.2,33.7,-117.3,2011
2011/9/28,pH,7.97,33.7,-117.3,2011
2011/9/28,pH,7.41,33.7,-117.3,2011
2011/9/28,pH,9.12,33.7,-117.3,2011
2011/9/28,pH,8.88,33.7,-117.3,2011
2011/9/28,pH,9.08,33.7,-117.3,2011
2011/9/28,pH,9.21,33.7,-117.3,2011
2011/9/28,pH,9.2,33.7,-117.3,2011
2011/9/28,pH,8.42,33.7,-117.3,2011
2011/9/28,pH,8.17,33.7,-117.3,2011
2011/9/28,pH,8.02,33.7,-117.3,2011
2011/9/28,pH,8.42,33.7,-117.3,2011
2011/9/28,pH,9.48,33.7,-117.3,2011
2011/9/28,pH,9.6,33.7,-117.3,2011
2011/9/28,pH,8.64,36.7,-121.7,2011
2011/9/28,pH,8.44,34.9,-120.6,2011
2011/9/28,pH,6.41,37.0,-121.5,2011
2011/9/28,pH,7.83,35.0,-120.5,2011
2011/9/28,pH,7.89,37.0,-122.0,2011
2011/9/28,pH,7.97,37.0,-122.0,2011
2011/9/28,pH,7.94,37.0,-122.0,2011
2011/9/28,pH,7.94,37.0,-122.0,2011
2011/9/28,pH,7.94,37.0,-122.0,2011
2011/9/28,pH,7.96,37.0,-122.0,2011
2011/9/28,pH,7.65,38.8,-120.0,2011
2011/9/28,pH,8.11,37.0,-122.0,2011
2011/9/28,pH,8.18,37.0,-122.0,2011
2011/9/28,pH,8.21,37.0,-122.0,2011
2011/9/28,pH,8.21,37.0,-122.0,2011
2011/9/28,pH,8.2,37.0,-122.0,2011
2011/9/28,pH,8.19,37.0,-122.0,2011
2011/9/28,pH,7.9,37.0,-122.1,2011
2011/9/28,pH,7.93,37.0,-122.1,2011
2011/9/28,pH,8.0,37.0,-122.1,2011
2011/9/28,pH,8.11,37.0,-122.1,2011
2011/9/28,pH,8.1,37.0,-122.1,2011
2011/9/28,pH,8.06,37.0,-122.1,2011
2011/9/28,pH,7.29,37.0,-122.0,2011
2011/9/28,pH,8.38,37.0,-122.2,2011
2011/9/28,pH,8.4,37.0,-122.2,2011
2011/9/28,pH,8.42,37.0,-122.2,2011
2011/9/28,pH,8.43,37.0,-122.2,2011
2011/9/28,pH,8.43,37.0,-122.2,2011
2011/9/28,pH,8.42,37.0,-122.2,2011
2011/9/28,pH,8.39,37.0,-122.2,2011
2011/9/28,pH,8.38,37.0,-122.2,2011
2011/9/28,pH,8.38,37.0,-122.2,2011
2011/9/28,pH,7.91,37.0,-122.0,2011
2011/9/28,pH,7.96,37.0,-122.0,2011
2011/9/28,pH,7.96,37.0,-122.0,2011
2011/9/28,pH,7.97,37.0,-122.0,2011
2011/9/28,pH,7.93,37.0,-122.0,2011
2011/9/28,pH,7.94,37.0,-122.0,2011
2011/9/28,pH,8.03,37.1,-122.1,2011
2011/9/28,pH,7.17,37.0,-122.0,2011
2011/9/28,pH,8.16,37.0,-122.0,2011
2011/9/28,pH,8.2,37.0,-122.0,2011
2011/9/28,pH,8.22,37.0,-122.0,2011
2011/9/28,pH,8.23,37.0,-122.0,2011
2011/9/28,pH,8.23,37.0,-122.0,2011
2011/9/28,pH,8.22,37.0,-122.0,2011
2011/9/28,pH,8.23,37.0,-122.0,2011
2011/9/28,pH,8.21,37.0,-122.0,2011
2011/9/28,pH,8.2,37.0,-122.0,2011
2011/9/28,pH,7.85,37.0,-122.0,2011
2011/9/28,pH,7.87,37.0,-122.0,2011
2011/9/28,pH,7.94,37.0,-122.0,2011
2011/9/28,pH,7.97,37.0,-122.0,2011
2011/9/28,pH,7.97,37.0,-122.0,2011
2011/9/28,pH,7.96,37.0,-122.0,2011
2011/9/28,pH,7.94,37.0,-122.0,2011
2011/9/28,pH,7.95,37.0,-122.0,2011
2011/9/28,pH,7.96,37.0,-122.0,2011
2011/9/28,pH,7.95,37.0,-122.0,2011
2011/9/28,pH,7.65,37.0,-122.1,2011
2011/9/28,pH,8.16,37.0,-122.0,2011
2011/9/28,pH,8.23,37.0,-122.0,2011
2011/9/28,pH,8.23,37.0,-122.0,2011
2011/9/28,pH,8.22,37.0,-122.0,2011
2011/9/28,pH,8.21,37.0,-122.0,2011
2011/9/28,pH,7.97,37.0,-122.1,2011
2011/9/28,pH,8.1,37.0,-122.1,2011
2011/9/28,pH,8.1,37.0,-122.1,2011
2011/9/28,pH,8.11,37.0,-122.1,2011
2011/9/28,pH,8.08,37.0,-122.1,2011
2011/9/28,pH,8.05,37.0,-122.1,2011
2011/9/28,pH,8.0,37.0,-122.1,2011
2011/9/28,pH,8.0,37.0,-122.1,2011
2011/9/28,pH,7.99,37.0,-122.1,2011
2011/9/28,pH,8.29,37.0,-122.2,2011
2011/9/28,pH,8.37,37.0,-122.2,2011
2011/9/28,pH,8.39,37.0,-122.2,2011
2011/9/28,pH,8.4,37.0,-122.2,2011
2011/9/28,pH,8.42,37.0,-122.2,2011
2011/9/28,pH,8.4,37.0,-122.2,2011
2011/9/28,pH,8.39,37.0,-122.2,2011
2011/9/28,pH,8.39,37.0,-122.2,2011
2011/9/28,pH,8.39,37.0,-122.2,2011
2011/9/28,pH,8.39,37.0,-122.2,2011
2011/9/28,pH,7.88,37.0,-122.1,2011
2011/9/28,pH,7.95,37.0,-122.1,2011
2011/9/28,pH,8.03,37.0,-122.1,2011
2011/9/28,pH,8.04,37.0,-122.1,2011
2011/9/28,pH,8.08,37.0,-122.1,2011
2011/9/28,pH,8.1,37.0,-122.1,2011
2011/9/28,pH,8.01,37.0,-122.1,2011
2011/9/28,pH,8.31,37.0,-122.2,2011
2011/9/28,pH,8.35,37.0,-122.2,2011
2011/9/28,pH,8.42,37.0,-122.2,2011
2011/9/28,pH,8.42,37.0,-122.2,2011
2011/9/28,pH,8.41,37.0,-122.2,2011
2011/9/28,pH,7.26,37.0,-122.0,2011
2011/9/28,pH,7.67,37.1,-122.1,2011
2011/9/28,pH,7.52,37.0,-122.0,2011
2011/9/28,pH,7.29,37.0,-122.1,2011
2011/9/28,pH,7.85,37.1,-122.1,2011
2011/9/28,pH,7.6,33.4,-117.2,2011
2011/9/28,pH,6.93,33.4,-117.1,2011
2011/9/28,pH,7.9,33.4,-117.2,2011
2011/9/28,pH,8.31,33.4,-117.2,2011
2011/9/28,pH,8.31,33.4,-117.2,2011
2011/9/28,pH,7.96,33.4,-117.2,2011
2011/9/28,pH,8.15,33.4,-117.2,2011
2011/9/28,pH,8.4,33.4,-117.2,2011
2011/9/28,pH,7.95,33.4,-117.2,2011
2011/9/28,pH,8.55,36.8,-121.8,2011
2011/9/28,pH,8.02,37.0,-121.5,2011
2011/9/28,pH,8.09,35.0,-120.6,2011
2011/9/28,pH,10.26,33.7,-117.3,2011
2011/9/28,pH,8.45,33.7,-117.3,2011
2011/9/28,pH,8.46,33.7,-117.3,2011
2011/9/28,pH,8.22,33.7,-117.3,2011
2011/9/28,pH,7.88,33.7,-117.3,2011
2011/9/28,pH,7.54,33.7,-117.3,2011
2011/9/28,pH,8.81,33.7,-117.3,2011
2011/9/28,pH,9.26,33.7,-117.3,2011
2011/9/28,pH,7.93,37.0,-122.0,2011
2011/9/28,pH,7.96,37.0,-122.0,2011
2011/9/28,pH,7.98,37.0,-122.0,2011
2011/9/28,pH,7.95,37.0,-122.0,2011
2011/9/28,pH,7.95,37.0,-122.0,2011
2011/9/28,pH,8.13,37.0,-122.0,2011
2011/9/28,pH,8.15,37.0,-122.0,2011
2011/9/28,pH,8.18,37.0,-122.0,2011
2011/9/28,pH,8.21,37.0,-122.0,2011
2011/9/28,pH,8.22,37.0,-122.0,2011
2011/9/28,pH,8.23,37.0,-122.0,2011
2011/9/28,pH,8.23,37.0,-122.0,2011
2011/9/28,pH,8.2,37.0,-122.0,2011
2011/9/28,pH,8.19,37.0,-122.0,2011
2011/9/28,pH,8.18,37.0,-122.0,2011
2011/9/28,pH,7.83,37.0,-122.1,2011
2011/9/28,pH,8.02,37.0,-122.1,2011
2011/9/28,pH,8.06,37.0,-122.1,2011
2011/9/28,pH,8.06,37.0,-122.1,2011
2011/9/28,pH,8.09,37.0,-122.1,2011
2011/9/28,pH,8.04,37.0,-122.1,2011
2011/9/28,pH,8.03,37.0,-122.1,2011
2011/9/28,pH,8.02,37.0,-122.1,2011
2011/9/28,pH,8.33,37.0,-122.2,2011
2011/9/28,pH,8.36,37.0,-122.2,2011
